"ID";"Datum";"Frage 1 - Den digital verein(t)-Workshop 'Künstliche Intelligenz (KI): Verstehen, Nutzen erkennen und anwenden' habe ich bereits besucht.";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ja";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Nein";"Frage 2 - Nach dem digital verein(t) Workshop 'Künstliche Intelligenz (KI)' habe ich begonnen, KI-Anwendungen gezielt für meine Vereinsarbeit zu nutzen. - Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"Frage 3 - Ich nutze KI-Anwendungen aktiv für unsere Vereinsarbeit.";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Kommunikation (z.B. E-Mail-Management, Chatbots)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Verwaltung (z.B. Mitgliederverwaltung, Buchhaltung)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Veranstaltungsmanagement";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Fundraising";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Datenanalyse und Berichterstattung";"Frage 4 - In den folgenden Bereichen nutzen ich KI-Anwendungen für meine Vereinsarbeit aktiv: - Sonstiges und zwar:";"Frage 4 - Eingabe für Sonstiges und zwar:";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Datenschutzbedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Hohe Kosten";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Mangelndes Know-how";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Technische Schwierigkeiten bei der Umsetzung";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Skepsis von Mitgliedern und Mitarbeitenden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Ethische Bedenken";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Kosten-Nutzen-Relation zu schlecht";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Schwierigkeiten, die richtigen KI-Anwendungen zu finden";"Frage 5 - Folgende Herausforderungen sehe ich bei der aktiven Nutzung von KI-Anwendungen für die Vereinsarbeit? (Pflichtfrage) - Sonstiges und zwar:";"Frage 5 - Eingabe für Sonstiges und zwar:";"Frage 6 - Ich nutze KI für meine Vereinsarbeit ...";"Frage 7 - Der Nutzen von KI-Anwendungen für die Vereinsarbeit ist...";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Effizienzsteigerung";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Zeitersparnis";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Bessere Kommunikation und Erreichbarkeit für Mitglieder";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Mehr Transparenz in der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Erleichterung der Entscheidungsfindung durch Datenanalyse";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Professionalisierung der Vereinsarbeit";"Frage 8 - Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 8 - Eingabefeld von Meiner Meinung nach ermöglicht die Nutzung von KI in der Vereinsarbeit... - Sonstiges und zwar:";"Frage 9 - Deine Gesamteinschätzung zu KI-Anwendungen im Verein: Hype oder Mehrwert für das Ehrenamt?";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenlose Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - ChatGPT (kostenpflichtige Version)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Microsoft Copilot";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Perplexity";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Claude";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Hugging Face";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Gemini (Google)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Vereinssoftware mit KI-Funktionen (z.B.: Clubdesk, Campai, Lexoffice)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI-gestützte E-Mail-Marketing-Tools";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI für Social Media Management (z.B.: Hootsuite, Buffer)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - KI basierte Übersetzungstools (z.B.: DeepL)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sprachassistenten (z.B.: Alexa)";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Folgende KI-Anwendungen nutze ich aktiv für meine Vereinsarbeit? - Sonstige und zwar:";"Frage 10 - Eingabe für Eigene KI-Lösungen oder -Integrationen und zwar";"Frage 10 - Eingabe für Sonstige und zwar:";"Frage 11 - Welche KI-Anwendung empfiehlst du dringend anderen Vereinen und wieso?";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Transparenz (Nachvollziehbarkeit der Entscheidungen und Prozesse der KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sicherheit (Schutz der persönlichen Daten von Mitgliedern)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Fairness (keine Diskriminierung oder Benachteiligung durch KI)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Vertrauen (KI sollte zuverlässig und verständlich sein)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Autonomie (KI sollte unterstützen, aber nicht die Kontrolle übernehmen)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Soziales Miteinander (Berücksichtigung der Auswirkungen auf die Gemeinschaft)";"Frage 12 - Folgende Werte sind für mich bei der Nutzung von KI-Anwendungen besonders wichtig (Pflichtfrage): - Sonstiges und zwar";"Frage 12 - Eingabe für Sonstiges und zwar";"Frage 13 - Wie wirkt sich KI auf den sozialen Zusammenhalt im Verein aus?";"Frage 14 - Wie wirkt sich KI auf die Werte deines Vereins aus?";"Frage 15 - Offene Frage: Wenn du einem Entwickler von KI etwas mit auf den Weg geben könntest, was wäre es? Was denkst du, sollte man bei der Entwicklung von KI-Anwendungen besonders berücksichtigen?";"Frage 16 - Worin soll dich KI unterstützen? - Automatisierung von Verwaltungsarbeit";"Frage 16 - Worin soll dich KI unterstützen? - Datenanalyse und Auswertung (z.B. Trends)";"Frage 16 - Worin soll dich KI unterstützen? - Mitgliedergewinnung durch Marketing";"Frage 16 - Worin soll dich KI unterstützen? - Beantworten von Fragen durch Chatbots";"Frage 16 - Worin soll dich KI unterstützen? - Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Frage 16 - Worin soll dich KI unterstützen? - Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Frage 16 - Worin soll dich KI unterstützen? - Schulung von Mitgliedern (z.B. E-Learning)";"Frage 17 - Wie hoch ist der Bedarf an KI in deiner Vereinsarbeit?";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Schulungen & Workshops";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Coaching & Begleitung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Finanziell Förderung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Technische Unterstützung";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Ethische und rechtliche Sicherheit (&Beratung)";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Zugang zu KI-Tools";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Offenheit & Interesse";"Frage 18 - Was brauchst du, um KI in deiner Vereinsarbeit aktiv zu nutzen? (Pflichtfrage) - Sonstiges:";"Frage 18 - Eingabe für Sonstiges:";"Frage 19 - Was wünscht du dir von digital verein(t)?";"ist anonym";"abgeschlossen";"beendet";"Beantwortungsdauer (in s)";"Antwort-Quote";"Sprache";"Startzeit";"Endzeit";"Laufzeit";"Dauer für Seite 1 (in s)";"Dauer für Seite 2 (in s)";"Dauer für Seite 3 (in s)"
"45";"2024-10-27";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"";"";"25";"";"";"10";"25";"28";"11";"";"";"9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"1";"4";"3";"5";"6";"7";"";"14";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"";"";"Schulung von Mitgliedern (z.B. E-Learning)";"10";"1";"2";"4";"5";"6";"7";"3";"8";"";"";"1";"1";"1";"208,63";"63,16%";"de";"10/27/2024";"10/27/2024";" 00:03:29";"99";"57";"53"
"46";"2024-10-27";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"7";"5";"2";"4";"1";"8";"6";"3";"9";"";"";"18";"35";"50";"64";"50";"61";"60";"";"";"35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"1";"5";"6";"2";"4";"7";"";"35";"51";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"29";"4";"3";"5";"1";"2";"6";"7";"8";"";"";"1";"1";"1";"651,55";"63,16%";"de";"10/27/2024";"10/27/2024";" 00:10:52";"515";"63";"73"
"47";"2024-10-27";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"7";"8";"6";"4";"2";"9";"5";"3";"Nachhaltigkeit durch KI-Einsatz nicht gegeben";"3";"4";"";"";"";"";"";"";"";"";"7";"";"";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"";"";"";"";"3";"4";"1";"5";"2";"6";"7";"";"9";"15";"";"";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"3";"4";"6";"7";"5";"3";"1";"2";"8";"";"";"1";"1";"1";"322,25";"78,95%";"de";"10/27/2024";"10/27/2024";" 00:05:23";"210";"50";"63"
"49";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"";"";"0";"14";"15";"17";"22";"67";"";"";"";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"1";"4";"2";"7";"5";"6";"";"64";"50";"KI sollte immer erkennbar sein";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"";"0";"1";"3";"4";"2";"6";"5";"7";"8";"";"Persönliche Beratung";"1";"1";"1";"273,52";"73,68%";"de";"10/28/2024";"10/28/2024";" 00:04:34";"87";"104";"83"
"50";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"6";"2";"4";"5";"7";"8";"3";"9";"";"";"2";"8";"5";"3";"23";"16";"15";"";"";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"4";"5";"3";"6";"7";"";"50";"25";"Automatische Kennzeichnung, dass es sich um ein KI-Ergebnis handelt";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"";"";"";"13";"1";"4";"5";"2";"6";"3";"7";"8";"";"";"1";"1";"1";"625,92";"68,42%";"de";"10/28/2024";"10/28/2024";" 00:10:26";"247";"164";"215"
"51";"2024-10-28";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"";"";"";"";"";"";"1";"2";"3";"4";"9";"5";"6";"7";"8";"";"39";"40";"55";"74";"60";"";"";"83";"";"";"66";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Chat GPT, weil gratis und innerhalb von Sekunden professionelle Unterstützung, wie man richtig formuliert.";"1";"2";"3";"6";"7";"4";"5";"";"65";"69";"";"Automatisierung von Verwaltungsarbeit";"";"";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"35";"1";"2";"3";"4";"5";"7";"8";"6";"";"";"1";"1";"1";"360,87";"84,21%";"de";"10/28/2024";"10/28/2024";" 00:06:01";"270";"41";"50"
"53";"2024-10-28";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"2";"1";"7";"3";"4";"5";"6";"8";"9";"";"90";"100";"90";"90";"60";"";"";"60";"";"";"60";"ChatGPT (kostenlose Version)";"ChatGPT (kostenpflichtige Version)";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"";"";"";"ChatGPT und Midjourney, sobald es nicht nur als Discord Bot funktioniert";"1";"2";"3";"4";"5";"6";"7";"";"50";"50";"Dass KI noch autonomer wird und Jobs wie Öffentlichkeitsarbeit, Webseitenpflege etc. selber erledigt.";"";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"";"";"";"50";"3";"4";"5";"6";"7";"2";"1";"8";"";"Vielleicht wären mehrere Workshops zum Thema KI gut. Also z.B. ein Grundlagenworkshop und dann ein Aufbauworkshop.";"1";"1";"1";"404,76";"94,74%";"de";"10/28/2024";"10/28/2024";" 00:06:45";"204";"111";"89"
"54";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"3";"7";"2";"4";"5";"6";"8";"1";"9";"";"";"40";"65";"55";"10";"10";"";"";"";"";"55";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"3";"4";"2";"1";"6";"7";"";"50";"50";"Die KI-Anwendung muss sehr benutzerfreundlich sein, d.h. einfach zu handhaben und ein schnelles, gutes Ergebnis erzielen. Solange man ohne KI schneller auf bessere Ergebnisse kommt, hat die Anwendung keinen Mehrwert. Die Qualität der Ergebnisse muss stimmen.";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"";"";"";"60";"1";"6";"4";"7";"5";"3";"2";"8";"";"";"1";"1";"1";"415,57";"68,42%";"de";"10/28/2024";"10/28/2024";" 00:06:56";"150";"177";"88"
"55";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"8";"3";"4";"2";"6";"7";"5";"9";"";"";"0";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"3";"4";"2";"5";"6";"7";"";"49";"50";"?";"";"";"";"";"";"";"";"0";"1";"2";"3";"4";"5";"6";"7";"8";"nix";"";"1";"1";"1";"489,26";"63,16%";"de";"10/28/2024";"10/28/2024";" 00:08:10";"362";"74";"53"
"56";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"8";"6";"1";"4";"2";"7";"5";"3";"9";"";"";"48";"73";"0";"22";"20";"73";"0";"";"";"75";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"5";"4";"1";"2";"6";"7";"";"50";"50";"";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"38";"1";"3";"7";"5";"6";"4";"2";"8";"";"";"1";"1";"1";"253,6";"63,16%";"de";"10/28/2024";"10/28/2024";" 00:04:14";"130";"68";"55"
"57";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"8";"3";"5";"2";"6";"7";"4";"9";"";"";"9";"";"";"";"";"";"";"";"";"34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"3";"6";"4";"1";"5";"7";"";"50";"50";"";"";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"27";"2";"3";"4";"5";"6";"1";"7";"8";"";"";"1";"1";"1";"357,81";"63,16%";"de";"10/28/2024";"10/28/2024";" 00:05:58";"200";"80";"78"
"58";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"1";"2";"3";"6";"4";"8";"5";"7";"9";"";"";"19";"51";"12";"70";"48";"20";"20";"25";"Zwischen Menschliche Beziehungen";"17";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"3";"2";"6";"4";"7";"";"50";"50";"Ehrlichkeit und Offenheit für Mitglieder in Vereinsanglenheiten";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"";"";"Schulung von Mitgliedern (z.B. E-Learning)";"91";"1";"2";"5";"7";"4";"3";"6";"8";"Schulung";"Es wird nicht passieren da unsere Mitglieder nicht Digital unterwegs sind";"1";"1";"1";"588,64";"73,68%";"de";"10/28/2024";"10/28/2024";" 00:09:49";"231";"166";"192"
"59";"2024-10-28";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"7";"2";"5";"3";"6";"9";"4";"1";"8";"";"";"50";"40";"70";"";"";"10";"40";"";"";"45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"1";"4";"3";"2";"6";"7";"";"45";"50";"Eine einfache Bedienung";"";"";"";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"60";"1";"4";"3";"6";"7";"2";"5";"8";"";"";"1";"1";"1";"392,95";"68,42%";"de";"10/28/2024";"10/28/2024";" 00:06:33";"203";"111";"79"
"60";"2024-10-28";"Ja, na klar!";"Ja";"";"";"";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"Veranstaltungsmanagement";"";"";"";"";"2";"8";"1";"3";"5";"7";"9";"4";"6";"";"64";"73";"75";"76";"39";"39";"12";"68";"";"";"88";"ChatGPT (kostenlose Version)";"";"";"";"";"";"Gemini (Google)";"";"";"";"";"";"";"";"";"";"";"Gemini - für mich leicht zu handhaben";"3";"4";"6";"1";"2";"5";"7";"";"71";"76";"?";"Automatisierung von Verwaltungsarbeit";"";"";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"67";"1";"2";"7";"5";"6";"4";"3";"8";"";"Beratung, Toolsammlung";"1";"1";"1";"460,27";"94,74%";"de";"10/28/2024";"10/28/2024";" 00:07:41";"323";"59";"79"
"61";"2024-10-29";"Ja, na klar!";"";"";"Ich habe bereits vor dem Workshop KI-Anwendungen genutzt.";"";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"1";"7";"3";"6";"5";"2";"8";"4";"9";"";"50";"40";"40";"60";"";"";"";"50";"";"";"50";"ChatGPT (kostenlose Version)";"";"";"";"";"";"Gemini (Google)";"";"";"";"";"";"";"";"";"";"";"";"5";"2";"4";"6";"1";"3";"7";"";"30";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"49";"3";"4";"5";"6";"7";"1";"2";"8";"";"";"1";"1";"1";"457,23";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:07:38";"255";"110";"93"
"62";"2024-10-29";"Ja, na klar!";"Ja";"";"";"";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"8";"4";"1";"2";"6";"3";"5";"7";"9";"";"3";"20";"";"";"0";"20";"";"";"";"";"";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"4";"7";"2";"5";"6";"1";"Kosten - Nutzen - Verhältnis (auch Einarbeitungszeit)";"10";"20";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"";"25";"1";"5";"3";"4";"6";"2";"7";"8";"";"";"1";"1";"1";"729,12";"73,68%";"de";"10/29/2024";"10/29/2024";" 00:12:10";"503";"137";"89"
"63";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"4";"7";"2";"5";"1";"8";"6";"3";"9";"";"61";"68";"67";"70";"";"";"";"78";"";"";"66";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"KI-Bildgeneratoren (z.B.: Midjourney, Canva)";"";"";"";"";"";"";"Sonstige und zwar:";"";"AI Music";"";"5";"2";"3";"7";"1";"4";"6";"";"63";"62";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"61";"3";"4";"5";"6";"7";"1";"2";"8";"";"";"1";"1";"1";"357,16";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:05:58";"234";"64";"59"
"64";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"Kommunikation (z.B. E-Mail-Management, Chatbots)";"";"";"";"";"";"";"";"5";"6";"1";"2";"3";"4";"7";"8";"9";"";"25";"50";"59";"95";"40";"20";"";"";"";"";"50";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"KI basierte Übersetzungstools (z.B.: DeepL)";"";"";"";"";"";"Chat GPT kann beim erstellen von Texten, Analysen, Recherchen, u.v.m. hilfreich und zeitsparend sein.";"1";"2";"4";"3";"6";"5";"7";"";"60";"70";"Bereiche im Leben die Normen und Werte der Menschen betreffen, sollte die KI keine Anwendung haben.";"";"Datenanalyse und Auswertung (z.B. Trends)";"Mitgliedergewinnung durch Marketing ";"";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"Feedback-Analyse (z.B. Mitgliederzufriedenheit)";"Schulung von Mitgliedern (z.B. E-Learning)";"25";"2";"3";"1";"5";"4";"6";"7";"8";"";"(Online-)Schulungen oder Fortbildungen für verschiedenen KI-Anwendungen (z.B. ChatGPT, etc.)";"1";"1";"1";"1202,43";"94,74%";"de";"10/29/2024";"10/29/2024";" 00:20:03";"642";"258";"302"
"65";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Ja";"";"";"Öffentlichkeitsarbeit (z.B. Social Media, Content-Erstellung allgemein)";"";"";"";"";"";"3";"2";"1";"4";"5";"6";"7";"8";"9";"";"40";"50";"60";"90";"";"";"";"60";"";"";"50";"ChatGPT (kostenlose Version)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"4";"5";"6";"7";"";"50";"50";"";"Automatisierung von Verwaltungsarbeit";"Datenanalyse und Auswertung (z.B. Trends)";"";"";"";"";"Schulung von Mitgliedern (z.B. E-Learning)";"30";"1";"3";"4";"5";"6";"2";"7";"8";"";"";"1";"1";"1";"311,69";"78,95%";"de";"10/29/2024";"10/29/2024";" 00:05:12";"164";"79";"68"
"66";"2024-10-29";"Nein, bisher nicht.";"";"";"";"Nein";"";"";"";"";"";"";"";"";"7";"2";"4";"6";"5";"8";"3";"1";"9";"";"";"50";"80";"80";"20";"";"60";"80";"";"";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3";"2";"6";"4";"5";"1";"7";"";"25";"25";"";"Automatisierung von Verwaltungsarbeit";"";"Mitgliedergewinnung durch Marketing ";"Beantworten von Fragen durch Chatbots";"Planung und Organisation von Veranstaltungen (z.B. Einladungen)";"";"";"40";"2";"3";"1";"5";"6";"4";"7";"8";"";"";"1";"1";"1";"818,63";"63,16%";"de";"10/29/2024";"10/29/2024";" 00:13:39";"147";"507";"165"
